32341,4,1,32351,32344,5,32339,32340,32349,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
32344,32341,2,0,32349,32339,32343,4,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
32343,32344,3,1,32337,32349,7,32341,32334,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
7,2,32337,32343,9,32344,32331,32334,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
32351,0,5,32341,1,32342,32339,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
32342,4,6,32351,0,32336,32340,1,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
32336,5,8,32342,4,32324,32351,0,32325,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9,3,32337,11,2,32331,32327,1,32343,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
32324,6,10,32336,5,32322,32325,4,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,7,32331,32327,3,32337,13,32343,32328,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
32322,8,12,32324,6,15,32325,32336,32321,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13,9,32327,32315,7,32331,14,32337,32328,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
15,10,38,32322,8,40,32321,32324,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
14,11,32327,32316,9,32315,16,32331,32328,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
16,13,32316,32313,11,32315,18,32327,32256,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
17,32322,12,38,32321,10,40,32326,32324,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
18,14,32313,19,13,32316,32301,32315,32305,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20,32321,15,38,32323,32326,12,40,22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
19,16,32313,21,32316,32301,32292,14,32305,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
21,18,32301,23,32313,32292,25,16,32305,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
22,32323,17,38,32333,32321,15,40,32296,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
28,19,23,30,32301,32292,32,18,25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
24,32333,20,35,32290,32296,17,38,26,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
28,21,32292,25,30,32301,32281,32,32304,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
26,32290,22,33,32295,32333,20,35,32284,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
28,23,32292,27,30,21,32304,32281,32,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
32284,32290,24,29,32306,32295,22,31,32279,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
28,25,32281,32226,30,23,32292,32208,32,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
